job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,salary_avg_usd,salary_level,career_stage,is_remote_friendly,role_group
0PXRLZU6WMX3,Data Analyst,MNC,Healthcare,Germany,Remote,Remote,Entry,0,52086,70823,Full-time,2025,Small,61454.5,Low,Entry Level,True,Data Analytics
BV78HU7F0I9G,Data Scientist,Research Lab,Healthcare,Australia,Melbourne,Onsite,Senior,5,147317,155373,Full-time,2022,Small,151345.0,High,Senior Level,False,Data Science
JDAN085RNTDR,Applied Scientist,Research Lab,Finance,India,Bangalore,Onsite,Mid,2,92664,119787,Full-time,2020,Small,106225.5,Medium,Mid Level,False,Applied AI / Research
JDM5FC79M96Z,Data Analyst,Research Lab,Finance,Germany,Remote,Remote,Mid,2,99950,119227,Full-time,2021,Small,109588.5,Medium,Mid Level,True,Data Analytics
OT7TXKDOTRBA,Data Scientist,MNC,Education,USA,San Francisco,Hybrid,Entry,0,57869,71542,Full-time,2020,Small,64705.5,Low,Entry Level,True,Data Science
KC4LORXDTG5N,Data Analyst,Startup,Healthcare,India,Remote,Remote,Senior,5,147204,170239,Full-time,2022,Small,158721.5,High,Senior Level,True,Data Analytics
1YDMT8VT43PT,Data Analyst,Research Lab,Finance,Germany,Berlin,Onsite,Entry,0,57803,74792,Full-time,2020,Medium,66297.5,Low,Entry Level,False,Data Analytics
USU9F8Q8GHGB,Data Scientist,Research Lab,Retail,Australia,Remote,Remote,Senior,5,143308,175552,Full-time,2021,Large,159430.0,High,Senior Level,True,Data Science
NOLJQ52WSPOF,Applied Scientist,Research Lab,Tech,Germany,Berlin,Hybrid,Entry,0,51730,83438,Full-time,2026,Small,67584.0,Low,Entry Level,True,Applied AI / Research
JXURGOWYOO5Y,Data Scientist,Research Lab,Retail,Germany,Hamburg,Onsite,Mid,2,94400,117204,Full-time,2020,Medium,105802.0,Medium,Mid Level,False,Data Science
4Y9IK01L0VDP,Data Analyst,Research Lab,Retail,Germany,Hamburg,Hybrid,Mid,2,102443,121924,Full-time,2026,Medium,112183.5,Medium,Mid Level,True,Data Analytics
LSE45BG34IQ7,MLOps Engineer,Startup,Healthcare,USA,San Francisco,Onsite,Entry,0,56035,80211,Full-time,2024,Medium,68123.0,Low,Entry Level,False,Machine Learning
BNVG5VMF60YK,Data Analyst,Startup,Finance,Australia,Remote,Remote,Senior,5,153989,173751,Full-time,2026,Small,163870.0,Very High,Senior Level,True,Data Analytics
HXS58YREG2IV,AI Researcher,Research Lab,Healthcare,India,Hyderabad,Onsite,Senior,5,146943,167336,Full-time,2026,Medium,157139.5,High,Senior Level,False,AI Research
KSWVA984UVKY,Data Analyst,Startup,Healthcare,UK,London,Hybrid,Mid,2,94529,125991,Full-time,2022,Medium,110260.0,Medium,Mid Level,True,Data Analytics
F1622VXYZX9J,Data Analyst,MNC,Retail,Germany,Hamburg,Onsite,Entry,0,62070,66157,Full-time,2024,Large,64113.5,Low,Entry Level,False,Data Analytics
0IT26YS445GD,Machine Learning Engineer,Research Lab,Healthcare,Canada,Remote,Remote,Mid,2,101881,123318,Full-time,2026,Small,112599.5,Medium,Mid Level,True,Machine Learning
II5P5NVQEBWU,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Entry,0,64572,71374,Full-time,2024,Small,67973.0,Low,Entry Level,True,Applied AI / Research
O5F9M969F5GC,AI Researcher,Research Lab,Finance,Australia,Brisbane,Hybrid,Mid,2,95134,125791,Full-time,2020,Small,110462.5,Medium,Mid Level,True,AI Research
UF22EPPPRAT0,Data Scientist,MNC,Education,UK,London,Hybrid,Entry,0,53122,65587,Full-time,2025,Small,59354.5,Low,Entry Level,True,Data Science
YMENVG3KK0VM,MLOps Engineer,Startup,Healthcare,Australia,Sydney,Onsite,Entry,0,64768,81062,Full-time,2022,Small,72915.0,Low,Entry Level,False,Machine Learning
I9HASEZ2NX1W,Applied Scientist,Startup,Tech,India,Bangalore,Hybrid,Entry,0,60708,65646,Full-time,2020,Large,63177.0,Low,Entry Level,True,Applied AI / Research
EJZHYAPDSWZP,Data Scientist,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,91928,114263,Full-time,2020,Small,103095.5,Medium,Mid Level,True,Data Science
HJSHZKBRH7LA,MLOps Engineer,Startup,Tech,UK,Remote,Remote,Senior,5,153684,173813,Full-time,2025,Medium,163748.5,Very High,Senior Level,True,Machine Learning
C06XQ9JB354M,MLOps Engineer,MNC,Retail,India,Remote,Remote,Senior,5,152100,158797,Full-time,2020,Small,155448.5,High,Senior Level,True,Machine Learning
XL68J0NMEOQ4,MLOps Engineer,MNC,Retail,USA,Remote,Remote,Senior,5,150630,160465,Full-time,2020,Small,155547.5,High,Senior Level,True,Machine Learning
D6RUPW2W5506,Data Analyst,MNC,Tech,Australia,Sydney,Onsite,Entry,0,64542,78476,Full-time,2023,Small,71509.0,Low,Entry Level,False,Data Analytics
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,Full-time,2025,Medium,74017.0,Low,Entry Level,True,Machine Learning
A7SQRF1LLKST,Data Analyst,MNC,Finance,India,Delhi,Onsite,Entry,0,51291,80043,Full-time,2023,Large,65667.0,Low,Entry Level,False,Data Analytics
QERXDOUADVWK,Applied Scientist,Research Lab,Finance,UK,Remote,Remote,Mid,2,100724,127002,Full-time,2023,Medium,113863.0,Medium,Mid Level,True,Applied AI / Research
4L1VZNQDXAMW,AI Researcher,Research Lab,Education,Germany,Remote,Remote,Entry,0,56125,88006,Full-time,2020,Small,72065.5,Low,Entry Level,True,AI Research
0OJHE4H3GM1B,MLOps Engineer,Research Lab,Education,India,Hyderabad,Hybrid,Senior,5,142018,169762,Full-time,2023,Large,155890.0,High,Senior Level,True,Machine Learning
A0TPV726YG3D,MLOps Engineer,Research Lab,Education,Canada,Toronto,Onsite,Mid,2,104462,115546,Full-time,2024,Medium,110004.0,Medium,Mid Level,False,Machine Learning
J88QEOZ0KZ4Z,Applied Scientist,Research Lab,Finance,UK,Birmingham,Onsite,Entry,0,53291,71871,Full-time,2024,Large,62581.0,Low,Entry Level,False,Applied AI / Research
EZ9GTWZ1UU7Z,MLOps Engineer,Research Lab,Education,Germany,Hamburg,Onsite,Senior,5,144684,168840,Full-time,2026,Small,156762.0,High,Senior Level,False,Machine Learning
NBCJ29YFC2HT,AI Researcher,MNC,Tech,Canada,Remote,Remote,Entry,0,60094,87135,Full-time,2025,Large,73614.5,Low,Entry Level,True,AI Research
I22KX7N89LTA,AI Researcher,Startup,Education,India,Delhi,Onsite,Mid,2,104235,119518,Full-time,2026,Small,111876.5,Medium,Mid Level,False,AI Research
NV0H0GQ9C80E,Data Scientist,MNC,Healthcare,Australia,Brisbane,Onsite,Senior,5,149119,163658,Full-time,2021,Small,156388.5,High,Senior Level,False,Data Science
Q7B7V1W4K2TC,MLOps Engineer,MNC,Education,Canada,Toronto,Hybrid,Mid,2,93603,111025,Full-time,2024,Small,102314.0,Medium,Mid Level,True,Machine Learning
TOM5XLK8WRU1,MLOps Engineer,Startup,Tech,Canada,Remote,Remote,Mid,2,100959,116337,Full-time,2023,Small,108648.0,Medium,Mid Level,True,Machine Learning
8YL68NTK63N2,Data Analyst,MNC,Tech,Australia,Brisbane,Onsite,Entry,0,54856,86349,Full-time,2021,Medium,70602.5,Low,Entry Level,False,Data Analytics
G8TACY15PDTZ,MLOps Engineer,MNC,Tech,Canada,Remote,Remote,Entry,0,62237,87480,Full-time,2021,Small,74858.5,Low,Entry Level,True,Machine Learning
DB2UUIJNWPAY,Applied Scientist,Startup,Education,UK,Manchester,Onsite,Entry,0,51036,89771,Full-time,2025,Large,70403.5,Low,Entry Level,False,Applied AI / Research
7D2KD1POXRTE,Data Analyst,Research Lab,Healthcare,USA,New York,Onsite,Mid,2,100388,109721,Full-time,2022,Large,105054.5,Medium,Mid Level,False,Data Analytics
TTEAVT8K06MO,MLOps Engineer,Research Lab,Finance,Australia,Melbourne,Onsite,Entry,0,52637,71029,Full-time,2021,Large,61833.0,Low,Entry Level,False,Machine Learning
G24479QTKCD0,Data Analyst,MNC,Healthcare,Germany,Remote,Remote,Entry,0,52100,86997,Full-time,2025,Small,69548.5,Low,Entry Level,True,Data Analytics
6LQWLVUNLPAI,Machine Learning Engineer,Research Lab,Retail,USA,Boston,Hybrid,Entry,0,54533,76779,Full-time,2021,Large,65656.0,Low,Entry Level,True,Machine Learning
Q1RDXCK36H0W,MLOps Engineer,Startup,Tech,Australia,Melbourne,Hybrid,Mid,2,103919,121619,Full-time,2025,Small,112769.0,Medium,Mid Level,True,Machine Learning
HBJ6TXFO6V4E,Applied Scientist,Research Lab,Tech,Canada,Vancouver,Onsite,Senior,5,146500,166923,Full-time,2024,Small,156711.5,High,Senior Level,False,Applied AI / Research
Y1FFUU5F07B1,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Remote,Senior,5,146052,162668,Full-time,2020,Large,154360.0,High,Senior Level,True,Machine Learning
QQB9LZS34JTG,MLOps Engineer,MNC,Healthcare,India,Pune,Onsite,Mid,2,99628,126408,Full-time,2026,Small,113018.0,Medium,Mid Level,False,Machine Learning
SM5RRVSFFCXH,Machine Learning Engineer,Startup,Healthcare,Canada,Vancouver,Hybrid,Entry,0,59863,88504,Full-time,2026,Small,74183.5,Low,Entry Level,True,Machine Learning
3ZRRHF4ABUFW,Data Scientist,Research Lab,Finance,Australia,Remote,Remote,Mid,2,90916,110450,Full-time,2022,Small,100683.0,Medium,Mid Level,True,Data Science
W5038HVQRHOF,Applied Scientist,Startup,Education,Canada,Montreal,Hybrid,Senior,5,150807,171738,Full-time,2022,Small,161272.5,Very High,Senior Level,True,Applied AI / Research
VCNEAS6Y3VG6,Applied Scientist,Startup,Education,Australia,Melbourne,Onsite,Mid,2,98246,129654,Full-time,2020,Small,113950.0,Medium,Mid Level,False,Applied AI / Research
TA7YPP5ZP7R1,AI Researcher,Research Lab,Education,UK,London,Onsite,Senior,5,141600,168942,Full-time,2021,Medium,155271.0,High,Senior Level,False,AI Research
K5OGZ2UEAXYL,AI Researcher,Startup,Finance,UK,Remote,Remote,Entry,0,56980,86350,Full-time,2024,Medium,71665.0,Low,Entry Level,True,AI Research
NJY1O2RNTJLM,MLOps Engineer,MNC,Finance,Germany,Frankfurt,Onsite,Senior,5,154008,176603,Full-time,2020,Large,165305.5,Very High,Senior Level,False,Machine Learning
HOMTZZF8ADF7,Data Analyst,Startup,Tech,India,Hyderabad,Hybrid,Entry,0,54310,72266,Full-time,2022,Small,63288.0,Low,Entry Level,True,Data Analytics
N9WSZV83XPHX,Applied Scientist,MNC,Finance,Canada,Remote,Remote,Senior,5,140550,174644,Full-time,2024,Large,157597.0,High,Senior Level,True,Applied AI / Research
GBIAF92MOVS0,Data Scientist,Startup,Education,Australia,Remote,Remote,Senior,5,144661,178794,Full-time,2026,Large,161727.5,Very High,Senior Level,True,Data Science
I8QOAGSUSMES,AI Researcher,Research Lab,Education,Canada,Vancouver,Hybrid,Mid,2,94098,127747,Full-time,2023,Medium,110922.5,Medium,Mid Level,True,AI Research
8QQVAECW9YIL,AI Researcher,Research Lab,Education,Canada,Toronto,Hybrid,Mid,2,90159,127964,Full-time,2026,Medium,109061.5,Medium,Mid Level,True,AI Research
Y3C7RM6J8Y6R,Machine Learning Engineer,Startup,Finance,India,Bangalore,Hybrid,Mid,2,104299,113696,Full-time,2021,Small,108997.5,Medium,Mid Level,True,Machine Learning
M2EC8RA484NL,Applied Scientist,MNC,Retail,India,Remote,Remote,Senior,5,142996,171748,Full-time,2022,Medium,157372.0,High,Senior Level,True,Applied AI / Research
SP7BM41QESLA,MLOps Engineer,Startup,Retail,India,Hyderabad,Onsite,Entry,0,59519,68301,Full-time,2022,Medium,63910.0,Low,Entry Level,False,Machine Learning
JJ8MGPP1NOQU,Applied Scientist,Research Lab,Finance,Canada,Toronto,Hybrid,Senior,5,153339,158272,Full-time,2025,Medium,155805.5,High,Senior Level,True,Applied AI / Research
H20RAPE6WTLR,AI Researcher,Research Lab,Education,India,Chennai,Onsite,Mid,2,90781,118054,Full-time,2020,Large,104417.5,Medium,Mid Level,False,AI Research
3RWQMMU7JAE5,Applied Scientist,Startup,Education,India,Remote,Remote,Entry,0,59435,86294,Full-time,2025,Large,72864.5,Low,Entry Level,True,Applied AI / Research
YR06NKWFG3MW,Applied Scientist,MNC,Tech,India,Pune,Hybrid,Mid,2,91296,110308,Full-time,2022,Small,100802.0,Medium,Mid Level,True,Applied AI / Research
JXJQ5NV8OGA0,MLOps Engineer,MNC,Tech,Germany,Hamburg,Hybrid,Senior,5,143450,160469,Full-time,2023,Small,151959.5,High,Senior Level,True,Machine Learning
TAO1CJFX5LIK,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Mid,2,98630,110590,Full-time,2020,Small,104610.0,Medium,Mid Level,True,Machine Learning
Q57TE8TVQ05P,MLOps Engineer,Research Lab,Education,Australia,Melbourne,Hybrid,Mid,2,95073,116376,Full-time,2023,Large,105724.5,Medium,Mid Level,True,Machine Learning
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,108835.5,Medium,Mid Level,True,AI Research
OUOF0ONJPI16,MLOps Engineer,Research Lab,Healthcare,USA,Austin,Onsite,Entry,0,54664,86248,Full-time,2025,Large,70456.0,Low,Entry Level,False,Machine Learning
GKWWJWGABTGD,AI Researcher,Startup,Retail,Germany,Munich,Hybrid,Entry,0,61912,65268,Full-time,2021,Small,63590.0,Low,Entry Level,True,AI Research
HP2RNZBC1FJO,Applied Scientist,MNC,Finance,India,Remote,Remote,Mid,2,93148,113194,Full-time,2026,Medium,103171.0,Medium,Mid Level,True,Applied AI / Research
I1P0BQ1S9RYL,AI Researcher,Startup,Tech,USA,Remote,Remote,Senior,5,152201,173008,Full-time,2024,Small,162604.5,Very High,Senior Level,True,AI Research
MBY9IPA2VOI8,Applied Scientist,Research Lab,Retail,Germany,Hamburg,Hybrid,Entry,0,61278,84536,Full-time,2021,Medium,72907.0,Low,Entry Level,True,Applied AI / Research
RYM81CMFTDRL,Applied Scientist,Research Lab,Healthcare,USA,Remote,Remote,Entry,0,63197,79375,Full-time,2025,Small,71286.0,Low,Entry Level,True,Applied AI / Research
0JBZUTRUTLQ5,Applied Scientist,Research Lab,Finance,USA,Seattle,Onsite,Mid,2,91128,122404,Full-time,2021,Medium,106766.0,Medium,Mid Level,False,Applied AI / Research
AWNGA41IZXTN,Applied Scientist,Research Lab,Retail,Germany,Hamburg,Hybrid,Mid,2,102545,123070,Full-time,2021,Large,112807.5,Medium,Mid Level,True,Applied AI / Research
LDXB7GBDGBXN,Data Analyst,Research Lab,Education,Germany,Frankfurt,Hybrid,Senior,5,151490,174342,Full-time,2022,Small,162916.0,Very High,Senior Level,True,Data Analytics
ZA7X73QXM063,MLOps Engineer,Startup,Education,Germany,Remote,Remote,Senior,5,144355,172334,Full-time,2020,Large,158344.5,High,Senior Level,True,Machine Learning
8D0TGSIWG0OD,MLOps Engineer,Research Lab,Healthcare,USA,New York,Hybrid,Entry,0,61050,80031,Full-time,2025,Large,70540.5,Low,Entry Level,True,Machine Learning
2TSXTV76T94O,MLOps Engineer,MNC,Healthcare,UK,Remote,Remote,Entry,0,59968,72887,Full-time,2024,Large,66427.5,Low,Entry Level,True,Machine Learning
J8QO09VS9KKH,AI Researcher,Startup,Healthcare,India,Delhi,Hybrid,Senior,5,149071,171753,Full-time,2024,Large,160412.0,Very High,Senior Level,True,AI Research
BMENUI3DO700,Data Analyst,Startup,Retail,Canada,Remote,Remote,Entry,0,63528,87596,Full-time,2025,Large,75562.0,Low,Entry Level,True,Data Analytics
0UCC1M3O55IX,Applied Scientist,Startup,Retail,USA,Austin,Onsite,Entry,0,50886,74987,Full-time,2024,Small,62936.5,Low,Entry Level,False,Applied AI / Research
SHB0OQVSHKOE,Data Scientist,MNC,Education,Germany,Munich,Onsite,Mid,2,102211,106615,Full-time,2024,Medium,104413.0,Medium,Mid Level,False,Data Science
S1EEURXHW0IC,Data Analyst,MNC,Education,Germany,Remote,Remote,Mid,2,91467,108687,Full-time,2025,Medium,100077.0,Medium,Mid Level,True,Data Analytics
LVAK9W9PFB3H,AI Researcher,Startup,Tech,UK,Manchester,Hybrid,Entry,0,51841,89234,Full-time,2020,Small,70537.5,Low,Entry Level,True,AI Research
AYEQAHTHSJR0,Machine Learning Engineer,Research Lab,Tech,Canada,Remote,Remote,Mid,2,96170,124103,Full-time,2025,Large,110136.5,Medium,Mid Level,True,Machine Learning
K2WBXANJ4X5A,MLOps Engineer,MNC,Finance,USA,San Francisco,Hybrid,Entry,0,56237,81663,Full-time,2025,Small,68950.0,Low,Entry Level,True,Machine Learning
H8UZB7KR0AYM,AI Researcher,Startup,Education,Germany,Berlin,Hybrid,Entry,0,54519,67031,Full-time,2025,Medium,60775.0,Low,Entry Level,True,AI Research
8IMOE0SY5YPU,Data Analyst,MNC,Education,UK,Remote,Remote,Senior,5,145395,169718,Full-time,2024,Small,157556.5,High,Senior Level,True,Data Analytics
T25LZSE99F77,AI Researcher,Startup,Education,India,Hyderabad,Onsite,Senior,5,148732,178574,Full-time,2020,Small,163653.0,Very High,Senior Level,False,AI Research
BL98K03W0FGE,Data Scientist,Research Lab,Education,Germany,Remote,Remote,Senior,5,144372,174844,Full-time,2024,Large,159608.0,High,Senior Level,True,Data Science
YMYRSVZN4REG,Data Scientist,MNC,Tech,India,Hyderabad,Onsite,Entry,0,54421,78534,Full-time,2021,Large,66477.5,Low,Entry Level,False,Data Science
C795RLQIOB0N,AI Researcher,MNC,Education,Australia,Remote,Remote,Entry,0,62164,83741,Full-time,2024,Large,72952.5,Low,Entry Level,True,AI Research
SQ3B9SO0USWB,AI Researcher,MNC,Retail,Canada,Montreal,Onsite,Entry,0,64489,74979,Full-time,2026,Medium,69734.0,Low,Entry Level,False,AI Research
K7Y6QXDSGV6T,Data Analyst,MNC,Healthcare,UK,Remote,Remote,Mid,2,97387,105816,Full-time,2021,Medium,101601.5,Medium,Mid Level,True,Data Analytics
DLXZF0DZWDZ0,Applied Scientist,Research Lab,Finance,Canada,Toronto,Onsite,Mid,2,96204,123033,Full-time,2023,Small,109618.5,Medium,Mid Level,False,Applied AI / Research
5FF1BL08KG68,Data Scientist,Research Lab,Healthcare,India,Delhi,Hybrid,Senior,5,140200,170028,Full-time,2023,Medium,155114.0,High,Senior Level,True,Data Science
5IVROCVITWU3,Data Scientist,Startup,Finance,Canada,Remote,Remote,Senior,5,140902,176406,Full-time,2022,Small,158654.0,High,Senior Level,True,Data Science
UVLDD9FKXZUU,Data Analyst,Research Lab,Education,India,Remote,Remote,Senior,5,145901,156174,Full-time,2020,Medium,151037.5,High,Senior Level,True,Data Analytics
14CQE4LOHHCU,MLOps Engineer,Research Lab,Tech,Germany,Frankfurt,Hybrid,Entry,0,57924,88726,Full-time,2025,Large,73325.0,Low,Entry Level,True,Machine Learning
4JUW7WR0R35I,AI Researcher,Startup,Tech,Australia,Melbourne,Hybrid,Senior,5,141936,155785,Full-time,2023,Large,148860.5,High,Senior Level,True,AI Research
9OMUWAHK2LSL,Data Scientist,Startup,Healthcare,USA,San Francisco,Onsite,Senior,5,145592,167977,Full-time,2025,Large,156784.5,High,Senior Level,False,Data Science
G47RRBEFQ56Q,Data Analyst,Research Lab,Tech,Canada,Remote,Remote,Entry,0,63682,82074,Full-time,2022,Large,72878.0,Low,Entry Level,True,Data Analytics
THY25M8KB9W4,Applied Scientist,Research Lab,Retail,Australia,Melbourne,Onsite,Senior,5,143070,174503,Full-time,2020,Medium,158786.5,High,Senior Level,False,Applied AI / Research
JD5N3KSGNBHD,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Entry,0,64826,81385,Full-time,2021,Small,73105.5,Low,Entry Level,True,Applied AI / Research
F537YE0QZSA7,MLOps Engineer,Research Lab,Tech,Germany,Hamburg,Hybrid,Mid,2,95460,120298,Full-time,2020,Small,107879.0,Medium,Mid Level,True,Machine Learning
A1WHHKT1YJFE,Applied Scientist,Research Lab,Education,Canada,Montreal,Onsite,Mid,2,91677,111769,Full-time,2024,Medium,101723.0,Medium,Mid Level,False,Applied AI / Research
72UGL6TBB6BN,Data Scientist,MNC,Retail,Canada,Vancouver,Hybrid,Entry,0,52932,88090,Full-time,2024,Large,70511.0,Low,Entry Level,True,Data Science
WL3ZYT91QE37,Data Analyst,Startup,Retail,Australia,Brisbane,Onsite,Mid,2,95085,127428,Full-time,2025,Large,111256.5,Medium,Mid Level,False,Data Analytics
F6JNG7L4LRCE,Data Analyst,MNC,Finance,UK,London,Hybrid,Entry,0,54624,76423,Full-time,2024,Large,65523.5,Low,Entry Level,True,Data Analytics
32LX2TOOWT9N,AI Researcher,Startup,Education,India,Bangalore,Onsite,Mid,2,97063,119265,Full-time,2024,Medium,108164.0,Medium,Mid Level,False,AI Research
XC7URVQT3G8C,Data Scientist,Research Lab,Education,Canada,Toronto,Onsite,Entry,0,62637,77416,Full-time,2022,Medium,70026.5,Low,Entry Level,False,Data Science
HFU131XQKWQH,AI Researcher,MNC,Education,Australia,Sydney,Onsite,Entry,0,63014,87267,Full-time,2022,Medium,75140.5,Low,Entry Level,False,AI Research
A9OEKNTBZ3M5,Data Scientist,Startup,Retail,Australia,Sydney,Hybrid,Senior,5,151505,174338,Full-time,2023,Large,162921.5,Very High,Senior Level,True,Data Science
NTXRGN74F9YE,Data Scientist,Research Lab,Tech,Germany,Frankfurt,Onsite,Mid,2,92359,128636,Full-time,2023,Large,110497.5,Medium,Mid Level,False,Data Science
E346Z7WQP3NI,Data Analyst,Research Lab,Tech,UK,Remote,Remote,Entry,0,59468,81323,Full-time,2026,Large,70395.5,Low,Entry Level,True,Data Analytics
OTN9UZERYF09,AI Researcher,MNC,Education,India,Delhi,Onsite,Mid,2,91281,122149,Full-time,2024,Small,106715.0,Medium,Mid Level,False,AI Research
W2LBM2QSQ0P8,AI Researcher,MNC,Finance,India,Bangalore,Hybrid,Senior,5,140578,177775,Full-time,2024,Large,159176.5,High,Senior Level,True,AI Research
WUUXK0AREC2J,Applied Scientist,MNC,Healthcare,Germany,Hamburg,Onsite,Entry,0,64055,73419,Full-time,2020,Large,68737.0,Low,Entry Level,False,Applied AI / Research
0XNG2IGSB98V,Machine Learning Engineer,MNC,Retail,USA,San Francisco,Onsite,Senior,5,152621,167555,Full-time,2021,Large,160088.0,Very High,Senior Level,False,Machine Learning
H0MX1EGOK01T,Data Analyst,Research Lab,Retail,UK,Birmingham,Onsite,Entry,0,57775,73605,Full-time,2021,Large,65690.0,Low,Entry Level,False,Data Analytics
7QY8YB7W8P74,AI Researcher,MNC,Healthcare,UK,Remote,Remote,Mid,2,103145,108220,Full-time,2022,Large,105682.5,Medium,Mid Level,True,AI Research
00VHMYGTY3AD,Data Scientist,Research Lab,Retail,Canada,Vancouver,Hybrid,Senior,5,145759,162189,Full-time,2025,Medium,153974.0,High,Senior Level,True,Data Science
